GameID,teamAbbrev,SATP,OZF,DZF, SPSv 
2011020828,WSH,0.5294,19,10, 1.01 
2011020826,CGY,0.3333,9,18, 1.07 
2011020826,VAN,0.6667,18,9, 0.93 
2011020824,CBJ,0.3333,8,20, 1.04 
2011020821,TBL,0.4891,15,14, 1.04 
2011020822,MTL,0.3814,14,24, 1.27 
2011020821,BUF,0.5109,14,15, 0.96 
2011020823,STL,0.7381,21,10, 0.92 
2011020824,MIN,0.6667,20,8, 0.96 
2011020822,TOR,0.6186,24,14, 0.73 
2011020823,COL,0.2619,10,21, 1.08 
2011020825,PHX,0.4074,7,15, 1.12 
2011020825,CHI,0.5926,15,7, 0.88 
2011020820,EDM,0.4234,10,17, 1.04 
2011020811,PIT,0.5,17,13, 0.97 
2011020811,WPG,0.5,13,17, 1.03 
2011020820,OTT,0.5766,17,10, 0.96 
2011020816,NSH,0.2947,10,14, 1.10 
2011020818,NYI,0.3814,19,13, 1.02 
2011020817,NJD,0.6129,15,9, 0.98 
2011020819,NYR,0.4321,8,9, 1.04 
2011020816,BOS,0.7053,14,10, 0.90 
2011020817,FLA,0.3871,9,15, 1.02 
2011020818,LAK,0.6186,13,19, 0.98 
2011020819,PHI,0.5679,9,8, 0.96 
2011020813,DET,0.5,19,14, 1.02 
2011020812,DAL,0.443,19,16, 1.05 
2011020815,SJS,0.358,9,18, 1.04 
2011020813,ANA,0.5,14,19, 0.98 
2011020812,BUF,0.557,16,19, 0.95 
2011020815,CHI,0.642,18,9, 0.96 
2011020814,CAR,0.5909,13,11, 0.97 
2011020814,COL,0.4091,11,13, 1.03 
2011020808,LAK,0.6053,17,10, 0.95 
2011020808,FLA,0.3947,10,17, 1.05 
2011020807,NSH,0.4419,11,13, 0.94 
2011020807,OTT,0.5581,13,11, 1.06 
2011020803,NYR,0.6154,14,7, 0.95 
2011020805,WSH,0.4771,18,13, 1.00 
2011020803,TBL,0.3846,7,14, 1.05 
2011020806,CBJ,0.4118,12,14, 0.90 
2011020802,NYI,0.5,23,19, 0.93 
2011020810,CGY,0.411,6,12, 0.96 
2011020806,DAL,0.5882,14,12, 1.10 
2011020801,NJD,0.4839,10,11, 1.01 
2011020809,MIN,0.5424,13,13, 0.86 
2011020810,PHX,0.589,12,6, 1.04 
2011020809,VAN,0.4576,13,13, 1.14 
2011020804,PHI,0.5149,9,10, 1.07 
2011020804,TOR,0.4851,10,9, 0.93 
2011020801,STL,0.5161,11,10, 0.99 
2011020805,WPG,0.5229,13,18, 1.00 
2011020802,MTL,0.5,19,23, 1.07 
2011020797,BOS,0.6,16,15, 0.76 
2011020798,EDM,0.3929,9,7, 0.94 
2011020797,BUF,0.4,15,16, 1.24 
2011020798,DET,0.6071,7,9, 1.06 
2011020800,SJS,0.531,18,21, 0.93 
2011020800,CGY,0.469,21,18, 1.07 
2011020799,CAR,0.5217,12,19, 1.00 
2011020799,ANA,0.4783,19,12, 1.00 
2011020794,TOR,0.5176,16,7, 0.97 
2011020792,TBL,0.5542,15,10, 0.88 
2011020794,WPG,0.4824,7,16, 1.03 
2011020790,PIT,0.5405,9,10, 0.95 
2011020792,LAK,0.4458,10,15, 1.12 
2011020791,STL,0.3659,5,15, 1.18 
2011020791,OTT,0.6341,15,5, 0.82 
2011020790,MTL,0.4595,10,9, 1.05 
2011020795,PHX,0.5269,9,14, 1.15 
2011020795,DAL,0.4731,14,9, 0.85 
2011020788,WSH,0.3789,9,14, 1.10 
2011020789,CBJ,0.5195,11,9, 1.00 
2011020787,NYI,0.4057,13,20, 1.00 
2011020796,COL,0.4554,8,23, 1.08 
2011020793,VAN,0.5376,15,14, 0.96 
2011020786,NJD,0.4156,9,13, 1.00 
2011020796,CHI,0.5446,23,8, 0.92 
2011020789,MIN,0.4805,9,11, 1.00 
2011020786,NYR,0.5844,13,9, 1.00 
2011020793,NSH,0.4624,14,15, 1.04 
2011020787,PHI,0.5943,20,13, 1.00 
2011020788,FLA,0.6211,14,9, 0.90 
2011020783,EDM,0.5238,23,18, 0.93 
2011020785,CGY,0.4286,11,16, 0.95 
2011020785,ANA,0.5714,16,11, 1.05 
2011020783,TOR,0.4762,18,23, 1.07 
2011020784,DET,0.4767,9,6, 1.00 
2011020784,PHX,0.5233,6,9, 1.00 
2011020782,MTL,0.4545,8,9, 1.05 
2011020782,WPG,0.5455,9,8, 0.95 
2011020780,PIT,0.4853,20,17, 0.86 
2011020781,PHI,0.5135,10,12, 0.90 
2011020781,NYR,0.4865,12,10, 1.10 
2011020780,NJD,0.5147,17,20, 1.14 
2011020779,WSH,0.4158,20,17, 0.91 
2011020779,BOS,0.5842,17,20, 1.09 
2011020778,DET,0.5934,25,10, 1.06 
2011020778,EDM,0.4066,10,25, 0.94 
2011020773,LAK,0.6071,14,9, 0.88 
2011020772,NYI,0.3571,17,19, 1.03 
2011020772,BUF,0.6429,19,17, 0.97 
2011020774,FLA,0.5059,10,9, 0.98 
2011020775,STL,0.5175,16,9, 1.00 
2011020776,MIN,0.5149,18,13, 1.03 
2011020771,OTT,0.5946,24,12, 0.88 
2011020774,TBL,0.4941,9,10, 1.02 
2011020771,TOR,0.4054,12,24, 1.12 
2011020773,CAR,0.3929,9,14, 1.13 
2011020776,DAL,0.4851,13,18, 0.97 
2011020775,NSH,0.4825,9,16, 1.00 
2011020777,SJS,0.5253,13,13, 0.82 
2011020777,PHX,0.4747,13,13, 1.18 
2011020769,WSH,0.3905,5,19, 1.10 
2011020769,MTL,0.6095,19,5, 0.90 
2011020767,PIT,0.4359,10,19, 1.01 
2011020767,BOS,0.5641,19,10, 1.00 
2011020770,VAN,0.4583,10,11, 1.02 
2011020768,NJD,0.3438,7,7, 1.02 
2011020768,PHI,0.6563,7,7, 0.98 
2011020770,COL,0.5417,11,10, 0.98 
2011020763,FLA,0.5275,18,20, 0.99 
2011020762,OTT,0.549,14,15, 0.96 
2011020763,WPG,0.4725,20,18, 1.01 
2011020762,NYI,0.451,15,14, 1.04 
2011020766,CBJ,0.425,9,9, 1.03 
2011020765,CGY,0.4783,8,17, 1.09 
2011020764,STL,0.5758,14,9, 1.03 
2011020764,LAK,0.4242,9,14, 0.97 
2011020765,CHI,0.5217,17,8, 0.91 
2011020766,ANA,0.575,9,9, 0.97 
2011020761,DAL,0.38,15,12, 0.96 
2011020757,TBL,0.593,14,9, 0.97 
2011020761,SJS,0.62,12,15, 1.04 
2011020759,CHI,0.5965,20,12, 0.83 
2011020759,EDM,0.4035,12,20, 1.18 
2011020757,WPG,0.407,9,14, 1.03 
2011020756,NSH,0.4719,12,11, 0.96 
2011020760,VAN,0.4176,8,17, 1.05 
2011020760,DET,0.5824,17,8, 0.95 
2011020758,MIN,0.3545,12,27, 1.05 
2011020755,MTL,0.5532,13,9, 0.87 
2011020758,COL,0.6455,27,12, 0.95 
2011020756,PHI,0.5281,11,12, 1.04 
2011020755,NJD,0.4468,9,13, 1.13 
2011020754,CAR,0.451,13,18, 1.11 
2011020754,BOS,0.549,18,13, 0.89 
2011020751,WSH,0.4444,10,12, 0.97 
2011020751,FLA,0.5556,12,10, 1.03 
2011020753,CBJ,0.3415,7,18, 1.07 
2011020753,LAK,0.6585,18,7, 0.93 
2011020752,ANA,0.5,6,13, 0.84 
2011020750,TOR,0.5,10,12, 1.04 
2011020750,PIT,0.5,12,10, 0.96 
2011020752,DAL,0.5,13,6, 1.16 
2011020749,BUF,0.5238,18,13, 1.00 
2011020749,NYR,0.4762,13,18, 1.00 
2011020741,BUF,0.537,22,14, 1.03 
2011020746,COL,0.6383,16,9, 0.96 
2011020742,WSH,0.4773,12,11, 1.00 
2011020748,CBJ,0.4513,21,17, 0.87 
2011020741,MTL,0.463,14,22, 0.97 
2011020746,EDM,0.3617,9,16, 1.04 
2011020742,TBL,0.5227,11,12, 1.00 
2011020748,SJS,0.5487,17,21, 1.13 
2011020745,PHX,0.5618,12,9, 0.93 
2011020744,CGY,0.52,9,9, 0.82 
2011020743,MIN,0.449,16,22, 0.96 
2011020744,DET,0.48,9,9, 1.18 
2011020737,NYR,0.4868,7,11, 1.09 
2011020737,NJD,0.5132,11,7, 0.91 
2011020736,OTT,0.6061,18,14, 1.01 
2011020739,PIT,0.5455,14,11, 1.01 
2011020747,CHI,0.513,19,18, 0.99 
2011020743,NSH,0.551,22,16, 1.04 
2011020740,CAR,0.5385,13,9, 1.01 
2011020739,TOR,0.4545,11,14, 0.99 
2011020745,ANA,0.4382,9,12, 1.07 
2011020738,WPG,0.4227,13,20, 1.06 
2011020747,VAN,0.487,18,19, 1.01 
2011020736,BOS,0.3939,14,18, 0.99 
2011020740,NYI,0.4615,9,13, 0.99 
2011020738,PHI,0.5773,20,13, 0.94 
2011020735,DET,0.5102,19,5, 0.85 
2011020735,MTL,0.4898,5,19, 1.15 
2011020729,NSH,0.4103,7,23, 1.10 
2011020730,DAL,0.3704,12,12, 1.07 
2011020727,PHI,0.5584,12,11, 0.98 
2011020726,TBL,0.4744,12,4, 1.01 
2011020727,FLA,0.4416,11,12, 1.02 
2011020730,ANA,0.6296,12,12, 0.93 
2011020729,CHI,0.5897,23,7, 0.90 
2011020726,CBJ,0.5256,4,12, 0.99 
2011020725,BOS,0.5752,21,9, 0.89 
2011020731,MIN,0.5464,12,16, 0.97 
2011020725,WSH,0.4248,9,21, 1.11 
2011020734,EDM,0.4468,8,12, 0.95 
2011020723,TOR,0.5046,14,13, 1.12 
2011020733,OTT,0.551,17,10, 0.93 
2011020722,NJD,0.6563,14,9, 0.91 
2011020734,VAN,0.5532,12,8, 1.05 
2011020728,PIT,0.5172,16,14, 0.99 
2011020723,NYI,0.4954,13,14, 0.88 
2011020724,NYR,0.4471,11,14, 1.12 
2011020724,WPG,0.5529,14,11, 0.88 
2011020722,BUF,0.3438,9,14, 1.09 
2011020732,CGY,0.5057,11,14, 0.96 
2011020732,SJS,0.4943,14,11, 1.04 
2011020733,PHX,0.449,10,17, 1.07 
2011020728,STL,0.4828,14,16, 1.01 
2011020731,COL,0.4536,16,12, 1.03 
2011020720,EDM,0.3402,11,27, 1.07 
2011020721,OTT,0.4512,13,12, 0.92 
2011020721,LAK,0.5488,12,13, 1.08 
2011020720,SJS,0.6598,27,11, 0.93 
2011020718,DET,0.56,11,4, 0.98 
2011020718,STL,0.44,4,11, 1.02 
2011020716,NYI,0.4732,14,12, 0.88 
2011020717,WPG,0.6705,20,9, 0.90 
2011020717,CAR,0.3295,9,20, 1.10 
2011020719,NSH,0.4375,17,13, 1.05 
2011020719,CBJ,0.5625,13,17, 0.95 
2011020716,TOR,0.5268,12,14, 1.12 
2011020715,ANA,0.3942,12,16, 1.07 
2011020715,COL,0.6058,16,12, 0.93 
2011020713,PHI,0.4828,19,11, 0.95 
2011020713,BOS,0.5172,11,19, 1.05 
2011020714,WSH,0.4222,10,20, 1.02 
2011020714,PIT,0.5778,20,10, 0.98 
2011020711,EDM,0.5676,12,5, 0.77 
2011020711,CGY,0.4324,5,12, 1.23 
2011020710,DAL,0.5765,21,16, 0.83 
2011020710,MIN,0.4235,16,21, 1.17 
2011020712,COL,0.5057,14,19, 1.03 
2011020712,LAK,0.4943,19,14, 0.97 
2011020703,CAR,0.4495,12,16, 1.00 
2011020702,TOR,0.5895,15,17, 0.88 
2011020707,STL,0.5263,10,15, 1.10 
2011020707,BUF,0.4737,15,10, 0.90 
2011020703,NYI,0.5505,16,12, 1.00 
2011020704,DET,0.5972,15,13, 0.96 
2011020704,CBJ,0.4028,13,15, 1.04 
2011020702,MTL,0.4105,17,15, 1.13 
2011020708,NSH,0.4592,19,17, 1.10 
2011020708,CHI,0.5408,17,19, 0.90 
2011020706,WPG,0.7123,16,10, 0.84 
2011020709,TBL,0.3297,14,26, 1.20 
2011020709,PHX,0.6703,26,14, 0.80 
2011020706,FLA,0.2877,10,16, 1.16 
2011020700,NJD,0.6,15,6, 0.96 
2011020705,ANA,0.4783,10,14, 1.06 
2011020699,NYR,0.3678,13,15, 1.03 
2011020701,VAN,0.5714,14,15, 1.10 
2011020705,OTT,0.5217,14,10, 0.94 
2011020701,SJS,0.4286,15,14, 0.90 
2011020700,PHI,0.4,6,15, 1.04 
2011020699,BOS,0.6322,15,13, 0.97 
2011020698,TBL,0.4819,17,14, 1.10 
2011020697,FLA,0.4386,11,14, 0.86 
2011020698,DAL,0.5181,14,17, 0.90 
2011020697,CHI,0.5614,14,11, 1.14 
2011020696,WSH,0.433,11,20, 1.00 
2011020695,PIT,0.5542,13,9, 0.92 
2011020695,MTL,0.4458,9,13, 1.08 
2011020696,CAR,0.567,20,11, 1.00 
2011020691,BUF,0.4271,14,8, 0.98 
2011020691,WPG,0.5729,8,14, 1.02 
2011020694,SJS,0.5714,20,15, 0.84 
2011020694,OTT,0.4286,15,20, 1.16 
2011020693,CGY,0.4045,12,18, 0.96 
2011020693,LAK,0.5955,18,12, 1.04 
2011020685,MIN,0.4845,10,7, 0.96 
2011020688,NYI,0.3778,8,10, 1.01 
2011020687,NYR,0.4583,20,14, 0.95 
2011020687,PIT,0.5417,14,20, 1.05 
2011020690,EDM,0.3718,15,16, 0.97 
2011020689,CBJ,0.6264,19,17, 0.95 
2011020688,PHI,0.6222,10,8, 0.99 
2011020685,TOR,0.5155,7,10, 1.04 
2011020690,STL,0.6282,16,15, 1.03 
2011020686,BOS,0.48,10,26, 1.05 
2011020692,DET,0.4396,9,16, 1.01 
2011020689,NSH,0.3736,17,19, 1.05 
2011020686,NJD,0.52,26,10, 0.95 
2011020692,PHX,0.5604,16,9, 0.99 
2011020683,FLA,0.3962,15,14, 1.04 
2011020683,COL,0.6038,14,15, 0.96 
2011020681,WSH,0.3636,11,10, 1.20 
2011020681,MTL,0.6364,10,11, 0.80 
2011020684,ANA,0.4157,7,13, 1.13 
2011020684,PHX,0.5843,13,7, 0.87 
2011020682,BUF,0.4133,8,13, 0.90 
2011020682,CHI,0.5867,13,8, 1.10 
2011020677,TBL,0.5325,7,14, 1.06 
2011020680,SJS,0.4828,9,20, 1.00 
2011020672,NSH,0.5326,19,13, 0.92 
2011020678,DAL,0.4257,9,21, 0.97 
2011020672,NYR,0.4674,13,19, 1.08 
2011020677,BOS,0.4675,14,7, 0.94 
2011020678,DET,0.5743,21,9, 1.03 
2011020680,CGY,0.5172,20,9, 1.00 
2011020676,CBJ,0.4944,15,15, 1.00 
2011020675,WSH,0.4557,5,12, 0.96 
2011020675,NYI,0.5443,12,5, 1.04 
2011020670,TOR,0.5537,17,14, 0.91 
2011020679,LAK,0.5319,17,20, 0.98 
2011020674,CAR,0.3303,8,9, 1.02 
2011020671,NJD,0.4364,14,14, 1.17 
2011020676,EDM,0.5056,15,15, 1.00 
2011020679,VAN,0.4681,20,17, 1.02 
2011020673,MIN,0.5233,12,17, 0.96 
2011020670,OTT,0.4463,14,17, 1.09 
2011020674,PIT,0.6697,9,8, 0.98 
2011020673,PHI,0.4767,17,12, 1.04 
2011020671,WPG,0.5636,14,14, 0.83 
2011020668,DET,0.5968,10,16, 1.23 
2011020668,BUF,0.4032,16,10, 0.77 
2011020666,OTT,0.5248,13,10, 0.93 
2011020666,WPG,0.4752,10,13, 1.07 
2011020667,FLA,0.5,13,10, 1.04 
2011020667,BOS,0.5,10,13, 0.96 
2011020669,DAL,0.4625,11,19, 0.96 
2011020669,STL,0.5375,19,11, 1.04 
2011020665,COL,0.5354,12,9, 0.85 
2011020665,PHX,0.4646,9,12, 1.15 
2011020664,NYI,0.5,17,16, 0.94 
2011020664,NSH,0.5,16,17, 1.06 
2011020660,NYR,0.5536,22,11, 0.90 
2011020660,MTL,0.4464,11,22, 1.10 
2011020662,EDM,0.5426,13,9, 0.94 
2011020661,CHI,0.7143,16,13, 0.96 
2011020662,LAK,0.4574,9,13, 1.06 
2011020663,VAN,0.5333,18,13, 0.94 
2011020663,ANA,0.4667,13,18, 1.06 
2011020661,SJS,0.2857,13,16, 1.04 
2011020659,WSH,0.3495,11,17, 1.09 
2011020659,CAR,0.6505,17,11, 0.91 
2011020658,PIT,0.6118,19,13, 0.98 
2011020658,TBL,0.3882,13,19, 1.02 
2011020657,LAK,0.4706,9,15, 1.10 
2011020657,CGY,0.5294,15,9, 0.90 
2011020656,NSH,0.4045,11,20, 1.03 
2011020649,NYR,0.5376,10,19, 1.13 
2011020656,PHI,0.5955,20,11, 0.97 
2011020654,CBJ,0.5455,15,5, 0.99 
2011020652,CAR,0.4694,9,11, 1.08 
2011020652,BOS,0.5306,11,9, 0.92 
2011020651,NYI,0.5688,9,12, 0.99 
2011020651,BUF,0.4312,12,9, 1.01 
2011020655,MIN,0.3913,9,21, 1.01 
2011020650,OTT,0.5352,8,10, 1.06 
2011020655,STL,0.6087,21,9, 0.99 
2011020649,TOR,0.4624,19,10, 0.88 
2011020650,MTL,0.4648,10,8, 0.94 
2011020654,SJS,0.4545,5,15, 1.01 
2011020648,DAL,0.5294,11,20, 1.01 
2011020648,COL,0.4706,20,11, 0.99 
2011020653,WPG,0.5,13,17, 0.97 
2011020653,NJD,0.5,17,13, 1.03 
2011020647,DET,0.506,18,15, 0.99 
2011020647,CHI,0.494,15,18, 1.01 
2011020645,FLA,0.5176,13,20, 0.91 
2011020646,EDM,0.631,11,15, 0.86 
2011020646,ANA,0.369,15,11, 1.14 
2011020644,BUF,0.4638,13,14, 1.05 
2011020644,TOR,0.5362,14,13, 0.95 
2011020645,PIT,0.4824,20,13, 1.09 
2011020642,TBL,0.6351,17,6, 0.96 
2011020643,CBJ,0.4653,13,21, 1.06 
2011020642,WSH,0.3649,6,17, 1.04 
2011020643,PHX,0.5347,21,13, 0.94 
2011020635,DET,0.5761,19,6, 0.97 
2011020634,TBL,0.4766,16,16, 0.90 
2011020640,CGY,0.4189,12,14, 1.00 
2011020641,LAK,0.4744,8,14, 0.94 
2011020639,MIN,0.4359,8,18, 1.01 
2011020638,SJS,0.537,14,19, 1.06 
2011020640,ANA,0.5811,14,12, 1.00 
2011020639,CHI,0.5641,18,8, 0.99 
2011020638,WPG,0.463,19,14, 0.94 
2011020634,CAR,0.5234,16,16, 1.10 
2011020635,PHX,0.4239,6,19, 1.03 
2011020641,DAL,0.5256,14,8, 1.06 
2011020637,COL,0.4353,12,14, 1.00 
2011020632,NYI,0.5663,21,10, 0.91 
2011020631,MTL,0.4944,11,13, 0.92 
2011020636,VAN,0.3784,6,12, 1.08 
2011020631,BOS,0.5056,13,11, 1.08 
2011020637,NSH,0.5647,14,12, 1.00 
2011020633,NYR,0.5119,14,17, 0.89 
2011020636,STL,0.6216,12,6, 0.92 
2011020633,OTT,0.4881,17,14, 1.11 
2011020632,PHI,0.4337,10,21, 1.09 
2011020629,PIT,0.6044,15,10, 0.95 
2011020629,WSH,0.3956,10,15, 1.05 
2011020630,EDM,0.6105,16,13, 1.00 
2011020630,NJD,0.3895,13,16, 1.00 
2011020625,CHI,0.4789,9,7, 1.04 
2011020625,CBJ,0.5211,7,9, 0.96 
2011020627,NJD,0.75,23,6, 0.53 
2011020623,TBL,0.5595,18,11, 0.98 
2011020623,VAN,0.4405,11,18, 1.02 
2011020627,CGY,0.25,6,23, 1.47 
2011020622,STL,0.5072,8,11, 1.17 
2011020622,MTL,0.4928,11,8, 0.83 
2011020621,CAR,0.5149,15,15, 0.93 
2011020619,NYR,0.5833,13,11, 0.97 
2011020617,TOR,0.3902,6,19, 1.06 
2011020621,PHI,0.4851,15,15, 1.07 
2011020617,BUF,0.6098,19,6, 0.94 
2011020628,ANA,0.4433,14,14, 1.09 
2011020620,OTT,0.3258,9,21, 1.21 
2011020620,PIT,0.6742,21,9, 0.79 
2011020628,DAL,0.5567,14,14, 0.91 
2011020619,PHX,0.4167,11,13, 1.03 
2011020616,BOS,0.5758,15,9, 0.99 
2011020626,COL,0.5444,18,12, 0.87 
2011020616,WPG,0.4242,9,15, 1.01 
2011020626,NSH,0.4556,12,18, 1.13 
2011020618,DET,0.4946,14,15, 0.93 
2011020618,NYI,0.5054,15,14, 1.07 
2011020624,MIN,0.4694,14,21, 1.07 
2011020624,SJS,0.5306,21,14, 0.93 
2011020615,WSH,0.3875,18,21, 0.97 
2011020615,LAK,0.6125,21,18, 1.03 
2011020614,FLA,0.4268,4,24, 1.01 
2011020614,VAN,0.5732,24,4, 0.99 
2011020612,CHI,0.5,15,11, 1.00 
2011020612,DET,0.5,11,15, 1.00 
2011020611,PHI,0.4474,18,17, 0.95 
2011020613,CBJ,0.4306,6,7, 0.97 
2011020613,ANA,0.5694,7,6, 1.03 
2011020611,OTT,0.5526,17,18, 1.05 
2011020609,CGY,0.5233,15,17, 1.07 
2011020609,MIN,0.4767,17,15, 0.93 
2011020610,SJS,0.5351,25,18, 1.02 
2011020610,WSH,0.4649,18,25, 0.98 
2011020603,TOR,0.2957,6,16, 1.04 
2011020602,BUF,0.4862,16,10, 1.00 
2011020604,TBL,0.4808,12,13, 0.96 
2011020605,NJD,0.43,16,14, 1.02 
2011020607,NSH,0.4933,9,23, 0.99 
2011020606,COL,0.2892,9,11, 0.93 
2011020604,MTL,0.5192,13,12, 1.04 
2011020603,DET,0.7043,16,6, 0.96 
2011020605,PIT,0.57,14,16, 0.98 
2011020607,CAR,0.5067,23,9, 1.01 
2011020606,STL,0.7108,11,9, 1.07 
2011020602,WPG,0.5138,10,16, 1.00 
2011020608,NYI,0.5158,11,16, 0.76 
2011020608,PHX,0.4842,16,11, 1.24 
2011020598,VAN,0.4407,13,13, 0.91 
2011020600,DAL,0.5288,13,12, 1.06 
2011020601,LAK,0.6852,9,6, 0.88 
2011020599,OTT,0.5056,9,14, 1.00 
2011020601,CBJ,0.3148,6,9, 1.13 
2011020600,EDM,0.4712,12,13, 0.94 
2011020598,BOS,0.5593,13,13, 1.09 
2011020599,PHI,0.4944,14,9, 1.00 
2011020596,COL,0.4045,17,20, 1.19 
2011020596,CHI,0.5955,20,17, 0.81 
2011020595,BUF,0.5046,16,15, 1.03 
2011020597,ANA,0.4835,10,14, 1.04 
2011020593,FLA,0.4915,18,11, 1.00 
2011020595,CAR,0.4954,15,16, 0.97 
2011020594,NYR,0.3158,7,22, 1.09 
2011020597,NYI,0.5165,14,10, 0.96 
2011020594,PIT,0.6842,22,7, 0.91 
2011020593,NJD,0.5085,11,18, 1.00 
2011020592,CBJ,0.4235,14,13, 1.02 
2011020588,TBL,0.5979,20,12, 0.93 
2011020588,OTT,0.4021,12,20, 1.07 
2011020592,SJS,0.5765,13,14, 0.98 
2011020591,LAK,0.5376,20,16, 1.00 
2011020591,PHX,0.4624,16,20, 1.00 
2011020590,NSH,0.5116,12,14, 0.87 
2011020586,NYR,0.6211,18,15, 0.93 
2011020590,DAL,0.4884,14,12, 1.13 
2011020587,CHI,0.4959,11,11, 1.02 
2011020589,STL,0.5833,8,12, 1.00 
2011020589,EDM,0.4167,12,8, 1.00 
2011020585,TOR,0.4957,15,21, 1.10 
2011020586,FLA,0.3789,15,18, 1.07 
2011020587,PHI,0.5041,11,11, 0.98 
2011020584,BOS,0.5208,12,12, 1.18 
2011020585,WPG,0.5043,21,15, 0.90 
2011020584,CGY,0.4792,12,12, 0.83 
2011020580,WPG,0.5155,13,11, 0.82 
2011020581,NJD,0.4458,9,7, 0.79 
2011020581,BOS,0.5542,7,9, 1.21 
2011020580,MTL,0.4845,11,13, 1.18 
2011020582,VAN,0.5426,15,14, 1.07 
2011020582,MIN,0.4574,14,15, 0.93 
2011020583,ANA,0.5,11,14, 0.94 
2011020583,SJS,0.5,14,11, 1.06 
2011020575,TOR,0.4842,16,10, 1.04 
2011020579,DET,0.5361,16,11, 1.01 
2011020576,CGY,0.597,17,9, 1.01 
2011020574,BUF,0.5233,4,12, 1.04 
2011020576,WSH,0.403,9,17, 0.99 
2011020577,CAR,0.5315,22,16, 1.06 
2011020578,STL,0.4255,14,17, 1.08 
2011020574,EDM,0.4767,12,4, 0.96 
2011020579,DAL,0.4639,11,16, 0.99 
2011020577,NYI,0.4685,16,22, 0.94 
2011020575,TBL,0.5158,10,16, 0.96 
2011020578,PHX,0.5745,17,14, 0.92 
2011020573,LAK,0.5119,12,15, 0.98 
2011020570,OTT,0.64,15,9, 0.95 
2011020573,COL,0.4881,15,12, 1.02 
2011020570,NJD,0.36,9,15, 1.05 
2011020571,CHI,0.45,6,17, 1.03 
2011020571,EDM,0.55,17,6, 0.97 
2011020572,SJS,0.44,8,14, 1.03 
2011020572,VAN,0.56,14,8, 0.97 
2011020569,NYR,0.4466,15,20, 1.03 
2011020569,PHI,0.5534,20,15, 0.97 
2011020568,NSH,0.5068,12,14, 1.00 
2011020568,CGY,0.4932,14,12, 1.00 
2011020561,BUF,0.3896,13,13, 0.98 
2011020559,FLA,0.5584,12,15, 0.92 
2011020564,WSH,0.3537,18,13, 0.98 
2011020567,VAN,0.5325,13,14, 0.93 
2011020563,DET,0.5319,11,10, 1.12 
2011020563,STL,0.4681,10,11, 0.88 
2011020565,BOS,0.5122,14,7, 0.96 
2011020564,CBJ,0.6463,13,18, 1.02 
2011020567,LAK,0.4675,14,13, 1.07 
2011020561,OTT,0.6104,13,13, 1.02 
2011020559,MTL,0.4416,15,12, 1.08 
2011020565,DAL,0.4878,7,14, 1.04 
2011020562,WPG,0.4458,13,11, 0.98 
2011020562,TOR,0.5542,11,13, 1.02 
2011020560,PHX,0.5294,14,23, 1.05 
2011020560,MIN,0.4706,23,14, 0.95 
2011020566,COL,0.5526,14,15, 0.99 
2011020566,ANA,0.4474,15,14, 1.01 
2011020558,TBL,0.5556,13,19, 1.15 
2011020558,CAR,0.4444,19,13, 0.85 
2011020556,PIT,0.6111,9,12, 1.00 
2011020556,NJD,0.3889,12,9, 1.00 
2011020557,EDM,0.5455,17,8, 0.96 
2011020557,NYI,0.4545,8,17, 1.04 
2011020553,NYR,0.443,9,10, 1.12 
2011020555,CHI,0.4625,15,16, 1.02 
2011020552,OTT,0.6863,15,10, 0.99 
2011020552,CGY,0.3137,10,15, 1.01 
2011020555,DET,0.5375,16,15, 0.98 
2011020553,FLA,0.557,10,9, 0.88 
2011020551,BUF,0.6364,18,12, 0.92 
2011020554,STL,0.5368,14,16, 1.00 
2011020554,NSH,0.4632,16,14, 1.00 
2011020551,WSH,0.3636,12,18, 1.08 
2011020547,LAK,0.5556,8,17, 1.00 
2011020545,TBL,0.3529,7,13, 1.16 
2011020547,WPG,0.4444,17,8, 1.00 
2011020548,DAL,0.5465,24,8, 0.88 
2011020548,CBJ,0.4535,8,24, 1.12 
2011020545,MTL,0.6471,13,7, 0.84 
2011020546,MIN,0.3765,12,11, 1.04 
2011020549,PHX,0.4079,6,11, 0.95 
2011020549,COL,0.5921,11,6, 1.05 
2011020543,PHI,0.4767,7,13, 1.03 
2011020542,NYI,0.5424,27,15, 1.03 
2011020542,CGY,0.4576,15,27, 0.97 
2011020544,CAR,0.5844,11,12, 0.92 
2011020543,PIT,0.5233,13,7, 0.97 
2011020544,TOR,0.4156,12,11, 1.08 
2011020550,ANA,0.5542,15,10, 0.89 
2011020546,EDM,0.6235,11,12, 0.96 
2011020550,VAN,0.4458,10,15, 1.11 
2011020539,CHI,0.5258,19,9, 0.92 
2011020541,VAN,0.5217,11,16, 1.01 
2011020537,NYR,0.5604,10,7, 0.83 
2011020539,LAK,0.4742,9,19, 1.08 
2011020537,WSH,0.4396,7,10, 1.17 
2011020541,SJS,0.4783,16,11, 0.99 
2011020536,BUF,0.5088,8,4, 0.82 
2011020540,BOS,0.5727,18,11, 0.99 
2011020536,NJD,0.4912,4,8, 1.18 
2011020540,PHX,0.4273,11,18, 1.01 
2011020538,MIN,0.5579,15,19, 0.98 
2011020538,NSH,0.4421,19,15, 1.02 
2011020533,FLA,0.4167,8,18, 1.08 
2011020531,MTL,0.4177,3,17, 1.13 
2011020534,STL,0.45,10,16, 0.91 
2011020532,PHI,0.6923,20,6, 0.77 
