gameID,tm,oppTm,wol,loc,ga,gf,fowP,foL,foW,pkPctg,ppPctg,sf,sa,satp,ozf,dzf,spsv,hit,bks,tka,gva
2017021153,DET,TOR,0,0,4,3,47.14,37,33,100.0,0.0,41,29,56.31,22,13,88.11,19,19,2,11
2017021155,OTT,CAR,0,1,5,2,45.0,33,27,100.0,0.0,36,24,48.91,16,14,86.06,28,17,4,14
2017021158,CHI,NYI,1,0,1,3,46.51,23,20,100.0,50.0,25,32,54.32,11,13,100.0,7,16,6,10
2017021154,WSH,MTL,1,0,4,6,57.35,29,39,66.66,66.66,30,21,54.43,20,12,97.25,21,14,4,7
2017021155,CAR,OTT,1,0,2,5,55.0,27,33,100.0,0.0,24,36,51.09,14,16,113.94,16,7,9,8
2017021161,MIN,NSH,1,1,1,4,47.36,30,27,100.0,0.0,30,20,44.87,11,15,108.38,17,18,6,6
2017021160,STL,CBJ,1,0,1,2,55.0,27,33,100.0,0.0,28,34,43.01,18,16,104.76,7,23,0,4
2017021153,TOR,DET,1,1,3,4,52.85,33,37,100.0,0.0,29,41,43.69,13,22,111.89,13,11,9,19
2017021160,CBJ,STL,0,1,2,1,45.0,33,27,100.0,0.0,34,28,56.99,16,18,95.24,17,11,3,5
2017021161,NSH,MIN,0,0,4,1,52.63,27,30,100.0,0.0,20,30,55.13,15,11,91.62,18,12,5,2
2017021158,NYI,CHI,0,1,3,1,53.48,20,23,50.0,0.0,32,25,45.68,13,11,100.0,13,19,10,15
2017021157,NJD,TBL,1,1,1,2,41.93,36,26,50.0,0.0,31,36,43.88,13,25,106.9,27,18,6,9
2017021156,FLA,ARI,1,1,2,4,48.48,34,32,0.0,25.0,47,28,58.62,20,16,104.16,21,16,9,28
2017021156,ARI,FLA,0,0,4,2,51.51,32,34,75.0,100.0,28,47,41.38,16,20,95.84,20,18,6,17
2017021154,MTL,WSH,0,1,6,4,42.64,39,29,33.33,33.33,21,30,45.57,12,20,102.75,34,13,7,16
2017021157,TBL,NJD,0,0,2,1,58.06,26,36,100.0,50.0,36,31,56.12,25,13,93.1,16,8,5,4
2017021152,SJS,CGY,1,1,1,5,51.51,32,34,100.0,0.0,33,38,46.73,15,19,113.34,14,14,13,9
2017021151,VGK,COL,0,0,1,1,52.94,24,27,75.0,0.0,40,30,48.96,16,13,103.7,28,18,5,3
2017021152,CGY,SJS,0,0,5,1,48.48,34,32,100.0,0.0,38,33,53.27,19,15,86.66,40,14,11,10
2017021151,COL,VGK,1,1,1,1,47.05,27,24,100.0,25.0,30,40,51.04,13,16,96.3,19,14,9,4
2017021150,DAL,BOS,0,1,3,2,49.23,33,32,100.0,0.0,42,36,45.92,12,22,96.31,30,25,6,7
2017021150,BOS,DAL,1,0,2,3,50.76,32,33,100.0,0.0,36,42,54.08,22,12,103.69,19,19,0,3
2017021147,PIT,NJD,0,1,4,3,50.63,39,40,50.0,0.0,43,34,63.3,31,17,103.52,20,8,4,14
2017021148,STL,VAN,1,1,1,4,55.17,26,32,100.0,0.0,25,20,52.44,18,14,108.38,12,12,7,4
2017021146,BUF,MTL,0,1,3,0,50.0,28,28,100.0,0.0,35,24,60.0,19,15,95.0,28,6,4,11
2017021149,WPG,ANA,1,1,2,3,62.9,23,39,50.0,0.0,42,18,75.73,26,11,96.93,27,6,7,9
2017021148,VAN,STL,0,0,4,1,44.82,32,26,100.0,0.0,20,25,47.56,14,18,91.62,17,17,8,6
2017021149,ANA,WPG,0,0,3,2,37.09,39,23,100.0,50.0,18,42,24.27,11,26,103.07,18,24,1,19
2017021146,MTL,BUF,1,0,0,3,50.0,28,28,100.0,0.0,24,35,40.0,15,19,105.0,19,8,4,6
2017021147,NJD,PIT,1,0,3,4,49.36,40,39,100.0,50.0,34,43,36.7,17,31,96.48,37,15,7,6
2017021140,OTT,EDM,0,1,6,2,54.68,29,35,80.0,50.0,35,38,49.47,18,13,87.32,24,15,6,16
2017021141,DET,WSH,0,1,1,0,50.79,31,32,100.0,0.0,39,26,60.92,14,19,94.74,14,9,3,9
2017021143,CHI,VAN,0,1,5,2,49.05,27,26,100.0,0.0,41,27,60.42,21,8,82.83,19,11,6,5
2017021141,WSH,DET,1,0,0,1,49.2,32,31,100.0,0.0,26,39,39.08,19,14,105.26,15,15,2,8
2017021140,EDM,OTT,1,0,2,6,45.31,35,29,50.0,20.0,38,35,50.53,13,18,112.68,17,15,5,9
2017021143,VAN,CHI,1,0,2,5,50.94,26,27,100.0,0.0,27,41,39.58,8,21,117.17,23,15,5,6
2017021138,ARI,CAR,0,0,6,5,52.11,34,37,100.0,33.33,33,30,43.12,18,16,95.31,23,21,14,1
2017021137,PHI,NYR,1,1,3,4,50.0,28,28,100.0,0.0,36,36,45.13,7,22,100.01,17,21,3,13
2017021136,NYI,TBL,0,1,7,6,59.7,27,40,50.0,60.0,41,36,52.13,14,15,96.55,19,13,8,13
2017021139,CBJ,FLA,1,1,0,4,46.55,31,27,100.0,33.33,33,33,48.35,16,10,107.14,17,15,11,5
2017021145,SJS,VGK,1,1,1,2,50.0,29,29,100.0,0.0,44,25,54.64,15,19,98.94,16,13,12,9
2017021138,CAR,ARI,1,1,5,6,47.88,37,34,66.66,0.0,30,33,56.88,16,18,104.69,13,14,4,11
2017021142,TOR,NSH,1,0,2,5,45.31,35,29,83.33,66.66,28,25,45.21,16,17,109.03,12,13,16,12
2017021136,TBL,NYI,1,0,6,7,40.29,40,27,40.0,50.0,36,41,47.87,15,14,103.45,10,18,9,9
2017021145,VGK,SJS,0,0,2,1,50.0,29,29,100.0,0.0,25,44,45.36,19,15,101.06,25,21,5,10
2017021139,FLA,CBJ,0,0,4,0,53.44,27,31,66.66,0.0,33,33,51.65,10,16,92.86,18,11,4,4
2017021142,NSH,TOR,0,1,5,2,54.68,29,35,33.33,16.66,25,28,54.79,17,16,90.97,17,14,9,15
2017021144,COL,LAK,0,1,7,1,54.23,27,32,50.0,0.0,30,35,50.0,16,14,84.35,29,3,1,10
2017021137,NYR,PHI,0,0,4,3,50.0,28,28,100.0,0.0,36,36,54.87,22,7,100.01,19,10,6,8
2017021144,LAK,COL,1,0,1,7,45.76,32,27,100.0,50.0,35,30,50.0,14,16,115.65,24,11,5,1
2017021135,CGY,ANA,0,1,4,0,46.15,28,24,100.0,0.0,29,16,62.92,17,13,75.0,37,11,16,18
2017021135,ANA,CGY,1,0,0,4,53.84,24,28,100.0,0.0,16,29,37.08,13,17,125.0,14,13,11,10
2017021134,STL,BOS,1,1,1,2,58.33,20,28,50.0,0.0,20,22,61.73,13,9,106.25,46,13,6,3
2017021132,ARI,BUF,1,0,1,4,39.43,43,28,100.0,66.66,29,30,45.16,18,14,100.45,16,24,2,9
2017021133,MTL,PIT,0,0,5,3,46.57,39,34,33.33,0.0,30,39,45.19,15,24,99.24,41,15,7,6
2017021133,PIT,MTL,1,1,3,5,53.42,34,39,100.0,66.66,39,30,54.81,24,15,100.76,23,18,5,10
2017021132,BUF,ARI,0,1,4,1,60.56,28,43,33.33,0.0,30,29,54.84,14,18,99.55,19,12,4,13
2017021134,BOS,STL,0,0,2,1,41.66,28,20,100.0,50.0,22,20,38.27,9,13,93.75,24,20,3,4
2017021127,TBL,TOR,1,1,3,4,50.0,29,29,66.66,0.0,25,30,48.0,17,8,111.67,28,15,7,8
2017021126,PHI,DET,0,0,4,4,42.37,34,25,100.0,50.0,31,31,57.58,14,16,94.05,21,12,1,10
2017021129,CHI,COL,0,1,5,1,52.05,35,38,33.33,25.0,45,40,58.06,24,18,93.55,28,17,9,10
2017021131,NJD,SJS,0,0,6,2,45.45,36,30,0.0,0.0,28,25,47.27,18,18,91.34,28,22,8,4
2017021131,SJS,NJD,1,1,2,6,54.54,30,36,100.0,100.0,25,28,52.73,18,18,108.66,17,17,2,6
2017021125,FLA,OTT,1,0,2,7,43.24,42,32,100.0,0.0,39,35,50.39,16,27,111.75,19,20,10,15
2017021125,OTT,FLA,0,1,7,2,56.75,32,42,100.0,0.0,35,39,49.61,27,16,88.25,20,22,4,13
2017021126,DET,PHI,1,1,4,4,57.62,25,34,50.0,0.0,31,31,42.42,16,14,105.95,19,25,7,15
2017021129,COL,CHI,1,0,1,5,47.94,38,35,75.0,66.66,40,45,41.94,18,24,106.45,26,33,8,11
2017021127,TOR,TBL,0,0,4,3,50.0,29,29,100.0,33.33,30,25,52.0,8,17,88.33,20,10,8,5
2017021122,NYR,CBJ,0,1,5,3,44.64,31,25,100.0,50.0,32,31,47.52,17,10,88.46,13,12,14,12
2017021122,CBJ,NYR,1,0,3,5,55.35,25,31,50.0,0.0,31,32,52.48,10,17,111.54,19,24,9,15
2017021124,EDM,CAR,1,0,3,7,39.58,29,19,50.0,0.0,30,33,48.86,8,17,117.0,19,9,8,4
2017021130,VGK,VAN,1,1,1,4,36.73,31,18,100.0,0.0,28,30,44.74,14,10,113.82,27,17,9,8
2017021123,DAL,WSH,0,0,4,3,42.62,35,26,66.66,25.0,27,32,52.5,13,14,102.78,29,11,12,12
2017021124,CAR,EDM,0,1,7,3,60.41,19,29,100.0,50.0,33,30,51.14,17,8,83.0,24,8,17,13
2017021121,PIT,NYI,0,0,4,1,52.38,30,33,80.0,0.0,37,40,56.57,19,12,95.53,17,14,7,12
2017021121,NYI,PIT,1,1,1,4,47.61,33,30,100.0,20.0,40,37,43.43,12,19,104.47,25,13,10,15
2017021123,WSH,DAL,1,1,3,4,57.37,26,35,75.0,33.33,32,27,47.5,14,13,97.22,36,21,10,14
2017021130,VAN,VGK,0,0,4,1,63.26,18,31,100.0,0.0,30,28,55.26,10,14,86.18,43,13,7,5
2017021128,LAK,WPG,0,0,2,1,52.72,26,29,100.0,0.0,17,38,30.0,11,22,103.34,24,23,6,11
2017021128,WPG,LAK,1,1,1,2,47.27,29,26,100.0,0.0,38,17,70.0,22,11,96.66,17,5,8,8
2017021118,MTL,FLA,0,1,2,0,41.07,33,23,100.0,0.0,28,40,32.97,10,17,93.75,32,21,9,14
2017021118,FLA,MTL,1,0,0,2,58.92,23,33,100.0,0.0,40,28,67.03,17,10,106.25,18,13,7,15
2017021120,CGY,ARI,0,0,5,2,51.61,30,32,100.0,0.0,44,30,53.78,10,13,93.21,27,21,1,5
2017021119,LAK,MIN,1,0,3,4,49.15,30,29,100.0,50.0,30,27,46.88,11,13,91.85,32,21,3,5
2017021116,BOS,CBJ,0,1,5,4,50.0,33,33,100.0,25.0,38,25,62.67,11,18,89.51,25,11,6,8
2017021119,MIN,LAK,0,1,4,3,50.84,29,30,50.0,0.0,27,30,53.13,13,11,108.15,24,18,12,14
2017021117,BUF,NSH,0,1,4,0,47.27,29,26,0.0,0.0,35,32,50.0,18,17,87.5,25,12,8,12
2017021120,ARI,CGY,1,1,2,5,48.38,32,30,100.0,0.0,30,44,46.22,13,10,106.79,25,16,4,9
2017021116,CBJ,BOS,1,0,4,5,50.0,33,33,75.0,0.0,25,38,37.33,18,11,110.49,25,13,12,4
2017021117,NSH,BUF,1,0,0,4,52.72,26,29,100.0,0.0,32,35,50.0,17,18,112.5,22,19,6,3
2017021113,STL,CHI,1,0,4,5,49.27,35,34,0.0,66.66,41,30,53.13,21,15,92.74,43,16,8,8
2017021114,WPG,DAL,1,1,2,4,52.3,31,34,66.66,25.0,24,30,54.65,19,10,105.23,25,14,3,16
2017021113,CHI,STL,0,1,5,4,50.72,34,35,33.33,100.0,30,41,46.88,15,21,107.26,24,20,12,11
2017021114,DAL,WPG,0,0,4,2,47.69,34,31,75.0,33.33,30,24,45.35,10,19,94.77,23,16,4,7
2017021115,NJD,ANA,0,0,4,2,41.07,33,23,50.0,25.0,17,36,31.03,6,24,98.05,33,14,6,9
2017021115,ANA,NJD,1,1,2,4,58.92,23,33,75.0,50.0,36,17,68.97,24,6,101.95,26,13,6,9
2017021111,CAR,NYI,1,0,3,4,53.33,28,32,33.33,0.0,39,29,53.93,18,10,108.57,15,12,5,7
2017021112,PHI,WSH,1,1,3,6,43.1,33,25,100.0,0.0,35,28,54.26,11,15,102.38,22,11,11,7
2017021110,EDM,TBL,0,0,3,1,44.23,29,23,75.0,0.0,30,40,34.07,8,17,101.81,15,14,4,6
2017021111,NYI,CAR,0,1,4,3,46.66,32,28,100.0,66.66,29,39,46.07,10,18,91.43,22,13,7,14
2017021112,WSH,PHI,0,0,6,3,56.89,25,33,100.0,0.0,28,35,45.74,15,11,97.62,17,15,5,14
2017021110,TBL,EDM,1,1,1,3,55.76,23,29,100.0,25.0,40,30,65.93,17,8,98.19,23,11,2,6
2017021109,CGY,VGK,0,0,4,0,43.63,31,24,50.0,0.0,42,31,57.45,18,13,92.31,46,10,7,6
2017021108,DET,COL,0,0,5,1,59.09,27,39,75.0,0.0,38,31,53.13,15,23,87.57,19,14,3,1
2017021108,COL,DET,1,1,1,5,40.9,39,27,100.0,25.0,31,38,46.88,23,15,112.43,19,17,6,7
2017021109,VGK,CGY,1,1,0,4,56.36,24,31,100.0,50.0,31,42,42.55,13,18,107.69,39,11,14,13
2017021104,CBJ,OTT,1,1,1,2,50.0,22,22,100.0,50.0,35,24,62.24,15,7,98.58,17,16,9,9
2017021105,NYR,STL,0,0,4,3,47.69,34,31,66.66,50.0,20,33,41.11,10,23,104.86,20,15,7,4
2017021103,CAR,PHI,0,1,4,2,51.78,27,29,100.0,0.0,25,27,54.46,15,13,97.02,26,17,10,11
2017021107,VAN,SJS,0,1,5,3,50.0,36,36,75.0,75.0,31,30,56.12,20,14,88.0,40,10,8,3
2017021103,PHI,CAR,1,0,2,4,48.21,29,27,100.0,0.0,27,25,45.54,13,15,102.98,20,24,15,10
2017021102,BOS,TBL,1,0,0,3,55.81,19,24,100.0,66.66,27,23,42.35,7,7,104.76,22,16,8,8
2017021101,TOR,MTL,1,1,0,4,52.38,30,33,100.0,50.0,49,33,56.59,18,18,105.0,16,19,4,18
2017021105,STL,NYR,1,1,3,4,52.3,31,34,50.0,33.33,33,20,58.89,23,10,95.14,22,17,10,4
2017021101,MTL,TOR,0,0,4,0,47.61,33,30,50.0,0.0,33,49,43.41,18,18,95.0,37,18,3,5
2017021104,OTT,CBJ,0,0,2,1,50.0,22,22,50.0,0.0,24,35,37.76,7,15,101.43,23,18,6,8
2017021107,SJS,VAN,1,0,3,5,50.0,36,36,25.0,25.0,30,31,43.88,14,20,112.0,17,23,6,5
2017021102,TBL,BOS,0,1,3,0,44.18,24,19,33.33,0.0,23,27,57.65,7,7,95.24,35,9,8,10
2017021106,MIN,ARI,1,0,1,3,52.72,26,29,100.0,20.0,33,31,36.08,10,22,101.55,12,19,5,5
2017021106,ARI,MIN,0,1,3,1,47.27,29,26,80.0,0.0,31,33,63.92,22,10,98.45,17,8,8,9
2017021099,FLA,EDM,0,1,4,2,46.03,34,29,100.0,0.0,42,36,43.01,12,20,100.0,17,16,14,33
2017021099,EDM,FLA,1,0,2,4,53.96,29,34,100.0,0.0,36,42,56.99,20,12,100.0,16,9,15,13
2017021100,NJD,LAK,1,0,0,3,43.93,37,29,100.0,0.0,28,38,42.86,12,18,110.53,21,22,7,4
2017021100,LAK,NJD,0,1,3,0,56.06,29,37,100.0,0.0,38,28,57.14,18,12,89.47,26,13,2,10
2017021098,CHI,BUF,0,0,5,3,43.28,38,29,75.0,0.0,37,32,52.83,16,23,93.56,2,16,1,6
2017021098,BUF,CHI,1,1,3,5,56.71,29,38,100.0,25.0,32,37,47.17,23,16,106.44,16,11,6,11
2017021093,DAL,OTT,0,0,3,2,49.23,33,32,75.0,100.0,25,25,54.65,16,18,99.79,36,12,4,7
2017021097,VGK,MIN,0,1,4,2,59.61,21,31,100.0,0.0,28,30,53.13,15,12,92.22,41,15,6,13
2017021093,OTT,DAL,1,1,2,3,50.76,32,33,0.0,25.0,25,25,45.35,18,16,100.21,36,13,3,8
2017021097,MIN,VGK,1,0,2,4,40.38,31,21,100.0,0.0,30,28,46.88,12,15,107.78,24,18,10,6
2017021095,CGY,SJS,0,1,7,4,53.75,37,43,100.0,0.0,34,28,50.0,24,13,87.11,14,22,14,18
2017021092,WSH,NYI,1,1,3,6,54.54,30,36,40.0,37.5,31,25,49.37,9,8,109.52,15,19,8,6
2017021095,SJS,CGY,1,0,4,7,46.25,43,37,100.0,0.0,28,34,50.0,13,24,112.89,15,11,11,13
2017021096,ANA,DET,1,1,2,4,56.45,27,35,100.0,0.0,36,30,50.63,15,9,103.33,13,13,10,9
2017021092,NYI,WSH,0,0,6,3,45.45,36,30,62.5,60.0,25,31,50.63,8,9,90.48,16,12,7,7
2017021094,NSH,COL,1,0,2,4,60.78,20,31,100.0,0.0,28,35,44.74,10,13,109.77,18,7,10,2
2017021096,DET,ANA,0,0,4,2,43.54,35,27,100.0,0.0,30,36,49.37,9,15,96.67,21,11,3,8
2017021094,COL,NSH,0,1,4,2,39.21,31,20,100.0,0.0,35,28,55.26,13,10,90.23,18,15,9,2
2017021086,PIT,MTL,1,0,3,5,49.18,31,30,0.0,50.0,39,20,60.2,26,8,96.07,27,16,5,13
2017021087,BOS,FLA,0,0,3,0,47.05,36,32,50.0,0.0,46,28,62.07,22,13,90.91,24,10,9,8
2017021087,FLA,BOS,1,1,0,3,52.94,32,36,100.0,50.0,28,46,37.93,13,22,109.09,23,18,17,26
2017021086,MTL,PIT,0,1,5,3,50.81,30,31,50.0,100.0,20,39,39.8,8,26,103.93,29,14,8,14
2017021085,CBJ,PHI,1,0,3,5,41.66,28,20,66.66,0.0,29,30,50.94,11,15,110.35,19,21,5,1
2017021083,TOR,BUF,1,0,2,5,48.27,30,28,60.0,33.33,39,40,51.72,15,14,105.88,16,18,7,7
2017021090,NSH,ARI,1,0,2,3,50.66,37,38,100.0,0.0,29,34,49.45,10,17,101.39,29,20,1,9
2017021089,WPG,CHI,1,1,2,6,52.45,29,32,100.0,0.0,39,27,54.55,15,15,108.77,20,14,11,18
2017021085,PHI,CBJ,0,1,5,3,58.33,20,28,100.0,33.33,30,29,49.06,15,11,89.65,23,22,0,9
2017021091,LAK,DET,1,1,1,4,48.93,24,23,50.0,25.0,22,21,46.05,14,10,118.75,30,14,0,8
2017021088,STL,COL,0,1,4,1,52.27,21,23,100.0,0.0,45,23,64.71,12,9,88.34,29,13,8,3
2017021083,BUF,TOR,0,1,5,2,51.72,28,30,66.66,40.0,40,39,48.28,14,15,94.12,18,9,6,8
2017021089,CHI,WPG,0,0,6,2,47.54,32,29,100.0,0.0,27,39,45.45,15,15,91.23,8,13,4,7
2017021090,ARI,NSH,0,1,3,2,49.33,38,37,100.0,0.0,34,29,50.55,17,10,98.61,29,15,11,13
2017021091,DET,LAK,0,0,4,1,51.06,23,24,75.0,50.0,21,22,53.95,10,14,81.25,25,13,1,4
2017021084,WSH,NYI,1,0,3,7,48.38,32,30,100.0,100.0,22,38,37.21,10,21,115.21,12,17,5,7
2017021088,COL,STL,1,0,1,4,47.72,23,21,100.0,0.0,23,45,35.29,9,12,111.66,19,15,7,2
2017021084,NYI,WSH,0,1,7,3,51.61,30,32,0.0,0.0,38,22,62.79,21,10,84.79,16,9,5,15
2017021079,PIT,NYR,0,0,4,3,50.0,28,28,33.33,0.0,40,33,54.08,14,13,104.83,16,12,9,21
2017021079,NYR,PIT,1,1,3,4,50.0,28,28,100.0,66.66,33,40,45.92,13,14,95.18,20,11,10,15
2017021080,SJS,EDM,1,0,3,4,51.51,32,34,100.0,25.0,40,28,55.67,22,15,92.81,17,14,10,5
2017021080,EDM,SJS,0,1,4,3,48.48,34,32,75.0,0.0,28,40,44.33,15,22,107.19,23,12,14,13
2017021078,TOR,DAL,1,1,5,5,52.0,36,39,100.0,100.0,33,35,53.54,15,19,100.46,20,14,12,19
2017021081,VGK,NJD,0,1,8,3,48.48,34,32,50.0,40.0,42,28,55.88,17,11,78.45,28,9,10,10
2017021078,DAL,TOR,0,0,5,5,48.0,39,36,0.0,0.0,35,33,46.46,19,15,99.54,39,17,8,13
2017021082,VAN,ANA,0,0,3,0,47.27,29,26,83.33,0.0,32,37,50.56,10,15,93.1,25,10,8,17
2017021081,NJD,VGK,1,0,3,8,51.51,32,34,60.0,50.0,28,42,44.12,11,17,121.55,34,26,2,9
2017021082,ANA,VAN,1,1,0,3,52.72,26,29,100.0,16.66,37,32,49.44,15,10,106.9,33,11,7,14
2017021073,OTT,TBL,1,0,4,7,44.11,38,30,50.0,100.0,33,46,40.2,13,21,110.72,19,16,4,6
2017021073,TBL,OTT,0,1,7,4,55.88,30,38,0.0,50.0,46,33,59.8,21,13,89.28,17,9,3,7
2017021072,MTL,DAL,1,1,2,4,51.47,33,35,75.0,60.0,26,38,44.55,19,17,101.93,48,19,4,16
2017021075,MIN,COL,0,1,5,1,61.53,20,32,33.33,0.0,34,22,56.63,12,10,84.62,19,16,4,3
2017021075,COL,MIN,1,0,1,5,38.46,32,20,100.0,66.66,22,34,43.37,10,12,115.38,14,14,4,2
2017021072,DAL,MTL,0,0,4,2,48.52,35,33,40.0,25.0,38,26,55.45,17,19,98.07,30,18,2,12
2017021076,EDM,CGY,0,0,1,0,44.68,26,21,100.0,0.0,28,32,45.92,15,9,96.43,16,16,6,11
2017021071,BOS,CAR,1,0,4,6,38.55,51,32,60.0,25.0,34,33,41.41,20,20,110.96,25,18,8,7
2017021071,CAR,BOS,0,1,6,4,61.44,32,51,75.0,40.0,33,34,58.59,20,20,89.04,28,13,16,11
2017021077,LAK,ARI,0,0,3,3,42.64,39,29,100.0,25.0,37,29,48.45,17,17,94.05,30,23,3,6
2017021074,NSH,WPG,1,1,1,3,58.9,30,43,80.0,0.0,45,33,44.9,23,18,103.13,23,24,11,22
2017021076,CGY,EDM,1,1,0,1,55.31,21,26,100.0,0.0,32,28,54.08,9,15,103.57,23,15,11,7
2017021074,WPG,NSH,0,0,3,1,41.09,43,30,100.0,20.0,33,45,55.1,18,23,96.88,30,11,5,14
2017021077,ARI,LAK,1,1,3,3,57.35,29,39,75.0,0.0,29,37,51.55,17,17,105.95,27,17,10,7
2017021070,DET,SJS,0,0,5,3,52.63,27,30,66.66,0.0,26,34,50.55,16,10,103.8,16,11,4,10
2017021069,LAK,VAN,1,1,0,3,57.4,23,31,100.0,0.0,33,35,53.0,15,13,111.11,18,12,3,13
2017021069,VAN,LAK,0,0,3,0,42.59,31,23,100.0,0.0,35,33,47.0,13,15,88.89,33,15,3,12
2017021070,SJS,DET,1,1,3,5,47.36,30,27,100.0,33.33,34,26,49.45,10,16,96.2,12,13,7,6
2017021067,OTT,FLA,1,0,3,5,48.57,36,34,100.0,0.0,25,38,36.89,15,21,111.74,21,18,11,11
2017021067,FLA,OTT,0,1,5,3,51.42,34,36,100.0,0.0,38,25,63.11,21,15,88.26,21,8,14,27
2017021068,STL,ANA,1,0,2,4,51.21,20,21,100.0,0.0,23,22,44.32,9,16,108.52,22,20,2,9
2017021066,MTL,CBJ,0,0,5,2,45.31,35,29,33.33,0.0,40,25,61.39,16,21,93.41,22,10,4,6
2017021068,ANA,STL,0,1,4,2,48.78,21,20,100.0,0.0,22,23,55.68,16,9,91.48,24,11,2,16
2017021065,WPG,WSH,0,0,3,2,50.72,34,35,75.0,0.0,28,43,50.96,21,20,100.6,25,21,11,4
2017021066,CBJ,MTL,1,1,2,5,54.68,29,35,100.0,66.66,25,40,38.61,21,16,106.59,21,20,9,9
2017021065,WSH,WPG,1,1,2,3,49.27,35,34,100.0,25.0,43,28,49.04,20,21,99.4,28,22,8,11
2017021063,CAR,NYR,0,0,6,3,60.0,30,45,66.66,33.33,44,23,65.35,19,18,90.66,18,7,3,9
2017021064,VGK,PHI,1,0,2,3,40.0,36,24,75.0,100.0,29,40,44.44,10,17,101.56,26,16,3,8
2017021063,NYR,CAR,1,1,3,6,40.0,45,30,66.66,33.33,23,44,34.65,18,19,109.34,15,30,6,19
2017021064,PHI,VGK,0,1,3,2,60.0,24,36,0.0,25.0,40,29,55.56,17,10,98.44,19,11,5,3
2017021061,PIT,DAL,1,1,1,3,42.85,32,24,75.0,20.0,30,18,56.92,11,9,104.76,26,15,4,12
2017021061,DAL,PIT,0,0,3,1,57.14,24,32,80.0,25.0,18,30,43.08,9,11,95.24,33,14,4,5
2017021062,ARI,VAN,1,1,0,1,40.0,33,22,100.0,50.0,24,27,52.04,11,28,100.0,27,18,7,5
2017021062,VAN,ARI,0,0,1,0,60.0,22,33,50.0,0.0,27,24,47.96,28,11,100.0,34,23,1,9
2017021060,CGY,NYI,0,1,5,2,58.33,30,42,100.0,0.0,52,27,62.93,25,11,88.89,15,12,9,16
2017021060,NYI,CGY,1,0,2,5,41.66,42,30,100.0,0.0,27,52,37.07,11,25,111.11,17,20,8,11
2017021059,BOS,CHI,0,0,3,1,38.59,35,22,60.0,0.0,32,39,52.73,20,14,99.66,17,18,2,3
2017021059,CHI,BOS,1,1,1,3,61.4,22,35,100.0,40.0,39,32,47.27,14,20,100.34,13,17,9,6
2017021058,EDM,MIN,1,1,1,4,50.98,25,26,100.0,100.0,28,33,43.43,12,12,100.78,43,20,9,24
2017021058,MIN,EDM,0,0,4,1,49.01,26,25,0.0,0.0,33,28,56.57,12,12,99.22,21,15,9,13
2017021057,NSH,NJD,0,1,2,2,50.72,34,35,100.0,0.0,36,27,59.62,19,20,94.0,19,17,7,10
2017021055,TOR,PIT,1,1,2,5,55.07,31,38,100.0,100.0,26,40,36.9,11,22,107.3,19,17,8,11
2017021057,NJD,NSH,1,0,2,2,49.27,35,34,100.0,0.0,27,36,40.38,20,19,106.0,12,17,10,12
2017021056,NYR,FLA,0,0,3,3,42.18,37,27,50.0,0.0,37,35,46.39,17,14,103.44,15,8,10,12
2017021055,PIT,TOR,0,0,5,2,44.92,38,31,0.0,0.0,40,26,63.1,22,11,92.7,25,12,8,9
2017021056,FLA,NYR,1,1,3,3,57.81,27,37,100.0,50.0,35,37,53.61,14,17,96.56,18,12,9,16
2017021054,WSH,SJS,1,0,0,2,62.26,20,33,100.0,0.0,26,24,53.92,19,14,104.0,26,14,5,3
2017021054,SJS,WSH,0,1,2,0,37.73,33,20,0.0,0.0,24,26,46.08,14,19,96.0,24,20,3,6
2017021049,VGK,BUF,1,0,1,1,32.2,40,19,100.0,0.0,34,32,48.89,19,17,100.32,19,7,5,9
2017021048,BOS,CHI,1,1,4,7,46.03,34,29,100.0,66.66,40,27,56.47,12,14,85.99,26,10,16,15
2017021050,TBL,MTL,1,1,2,2,50.79,31,32,66.66,25.0,34,29,52.38,14,13,99.0,29,14,5,9
2017021053,STL,LAK,1,0,2,7,38.33,37,23,66.66,0.0,43,40,50.0,12,17,114.62,13,13,0,7
2017021052,COL,ARI,1,1,2,5,50.0,27,27,100.0,20.0,31,28,50.0,16,13,108.69,17,11,6,7
2017021049,BUF,VGK,0,1,1,1,67.79,19,40,100.0,0.0,32,34,51.11,17,19,99.68,13,15,9,8
2017021048,CHI,BOS,0,0,7,4,53.96,29,34,33.33,0.0,27,40,43.53,14,12,114.01,17,13,17,14
2017021051,WPG,PHI,0,0,2,1,50.0,26,26,100.0,25.0,28,35,45.65,12,16,96.77,29,11,7,11
2017021051,PHI,WPG,1,1,1,2,50.0,26,26,75.0,0.0,35,28,54.35,16,12,103.23,15,16,6,8
2017021052,ARI,COL,0,0,5,2,50.0,27,27,80.0,0.0,28,31,50.0,13,16,91.31,17,13,5,3
2017021053,LAK,STL,0,1,7,2,61.66,23,37,100.0,33.33,40,43,50.0,17,12,85.38,30,11,5,9
2017021050,MTL,TBL,0,0,2,2,49.2,32,31,75.0,33.33,29,34,47.62,13,14,101.0,24,14,7,6
2017021046,ANA,DAL,0,0,2,1,50.0,27,27,0.0,0.0,27,37,42.59,9,20,104.17,17,23,2,6
2017021045,OTT,CGY,0,1,2,1,44.44,35,28,100.0,0.0,30,37,42.48,14,21,94.29,19,22,7,17
